title,link,tag,desc,page
China’s elite Peking University awards Iranian President Raisi ‘honorary professor’ title,https://www.foxnews.com/world/chinas-elite-peking-university-awards-iranian-president-raisi-honorary-professor-title,IRAN,"China's elite Peking University on Wednesday awarded Iranian President Ebrahim Raisi the title of ""honorary professor"" during an official state visit.",https://www.foxnews.com/category/politics/foreign-policy
Iran believed to house suspected new al-Qaeda leader: UN report,https://www.foxnews.com/world/iran-believed-house-suspected-new-al-qaeda-leader-un-report,TERRORISM,The UN has asserted that al-Qaeda has a new unofficial leader following the death of Ayman al-Zawahiri during U.S. air strikes in Kabul in July 2022.,https://www.foxnews.com/category/politics/foreign-policy
State Department funds ‘disinformation’ index targeting non-liberal and conservative news outlets: report,https://www.foxnews.com/media/state-department-funds-disinformation-index-targeting-non-liberal-and-conservative-news-outlets-report,MEDIA,"The State Department is funding a ""disinformation"" monitoring group that has targeted non-liberal and conservative news organizations, according to a report.",https://www.foxnews.com/category/politics/foreign-policy
"Marsha Blackburn slams 'astounding' silence from Biden on China, downed objects",https://www.foxnews.com/video/6320563133112,VIDEO,"Sen. Marsha Blackburn, R-Tenn., joined 'The Faulkner Focus' to discuss the Biden administration's handling of a Chinese spy flight and other objects shot down from the sky and the latest on the border crisis. ",https://www.foxnews.com/category/politics/foreign-policy
"Tom Cotton: Biden’s reaction to China spy flight is ‘alarming,’ ‘dangerous’",https://www.foxnews.com/video/6320559198112,VIDEO,"Sen. Tom Cotton, R-Ark., says Biden must ‘speak to the American people today’ on the flying objects and the China spy flight before he travels overseas.",https://www.foxnews.com/category/politics/foreign-policy
Cotton slams VP Harris for 'refusing to acknowledge' scale of China threat,https://www.foxnews.com/politics/cotton-slams-vp-harris-refusing-acknowledge-scale-china-threat,KAMALA HARRIS,Sen. Tom Cotton slammed Vice President Kamala Harris for saying the recent U.S. downing of a Chinese surveillance balloon shouldn't impact relations between Washington and Beijing.,https://www.foxnews.com/category/politics/foreign-policy
US diplomat scorched for 'tone-deaf' tweet saying Afghan women need 'movement' similar to 'Black Girl Magic',https://www.foxnews.com/media/us-diplomat-scorched-tone-deaf-tweet-saying-afghan-women-need-movement-similar-black-girl-magic,AFGHANISTAN,"United States Chargé d’Affaires Karen B. Decker raised eyebrows with a since-deleted tweet suggesting Afghan women need a ""Black Girl Magic"" movement.",https://www.foxnews.com/category/politics/foreign-policy
South Korea refers to North as 'our enemy' for first time in six years as tensions heighten,https://www.foxnews.com/world/south-korea-refers-north-our-enemy-first-time-six-years-as-tensions-heighten,WORLD,"South Korea called North Korea its enemy in its biennial defense document, reviving the use of the label for the first time in six years and signaling rising tensions between the two.",https://www.foxnews.com/category/politics/foreign-policy
North Korea defector: People forget what it means to be an American,https://www.foxnews.com/video/6320521705112,VIDEO,North Korea defector and human rights activist Yeonmi Park joins 'The Ingraham Angle' to warn against socialism's growing popularity in America.,https://www.foxnews.com/category/politics/foreign-policy
Sen. John Kennedy: I wouldn't turn my back on President Xi if he were two days dead,https://www.foxnews.com/video/6320514844112,VIDEO,Sen. John Kennedy reacts to the failings of the administration after two years and the Chinese threat on 'Hannity.',https://www.foxnews.com/category/politics/foreign-policy
"ISIS official involved in planning prison breaks killed by US and coalition forces in Syria, CENTCOM says",https://www.foxnews.com/world/isis-official-involved-planning-prison-breaks-killed-by-us-and-coalition-forces-syria-centcom-says,ISIS,"Ibrahim Al Qahtani, an ISIS official involved in planning prison breaks, was killed in a raid by U.S. and coalition forces on Feb. 10, CENTCOM announced.",https://www.foxnews.com/category/politics/foreign-policy
President Biden may break his silence on unidentified flying objects,https://www.foxnews.com/video/6320510686112,VIDEO,President Biden may speak on the unidentified flying objects shot down even as he continues pushing his economic agenda reports White House Correspondent Jacqui Heinrich on 'Special Report.',https://www.foxnews.com/category/politics/foreign-policy
Jordan's foreign minister vows to deliver earthquake aid during meeting with Syrian President Bashar Assad,https://www.foxnews.com/world/jordans-foreign-minister-deliver-earthquake-aid-during-meeting-syrian-president-bashar-assad,SYRIA,Ayman Safadi met with Bashar Assad in Damascus. The Jordan foreign minister vowed to deliver earthquake aid to Syria after the country was hit with a 7.8 magnitude earthquake.,https://www.foxnews.com/category/politics/foreign-policy
State Department vows US will defend Philippines if necessary after China ship blinds crew with military laser,https://www.foxnews.com/politics/state-department-vows-us-will-defend-philippines-necessary-china-ship-blinds-crew-military-laser,CHINA,The U.S. State Department said it would defend the Philippines if forces come under attack after a Chinese ship shined a laser at a Filipino vessel in the disputed South China Sea.,https://www.foxnews.com/category/politics/foreign-policy
Human rights group calls out Oberlin College professor over alleged role in cover-up of massacre of Iranians,https://www.foxnews.com/world/human-rights-group-calls-oberlin-college-professor-alleged-role-cover-up-massacre-iranians,WORLD PROTESTS,"Amid the nationwide protests in Iran, a new report claims a former Iranian ambassador to the U.N., now a professor at Oberlin College, allegedly covered up a massacre by the regime in 1988.",https://www.foxnews.com/category/politics/foreign-policy
China's spy flights are not even close to the scariest threat out of Beijing,https://www.foxnews.com/opinion/china-spy-flights-not-even-close-scariest-threat-beijing,OPINION,The American people are rightfully outraged at China and there are many unanswered questions for the Biden administration.,https://www.foxnews.com/category/politics/foreign-policy
"China ramps up surveillance, security threat with new satellite support from Antarctica",https://www.foxnews.com/world/china-ramps-surveillance-security-threat-new-satellite-support-antarctica,CHINA,China announced plans to develop new ground stations in Antarctica to support its satellite capabilities as concerns mount over Beijing's surveillance and security threats.,https://www.foxnews.com/category/politics/foreign-policy
Questions remain in Congress even after briefings on flying objects,https://www.foxnews.com/video/6320411791112,VIDEO,Congressional Correspondent Aishah Hasnie reports on the questions remaining even after a classified briefing in the Senate on 'Special Report.',https://www.foxnews.com/category/politics/foreign-policy
Nominee who called Biden a ‘senile gaffe machine’ withdrawn by State Department,https://www.foxnews.com/politics/nominee-called-biden-senile-gaffe-machine-withdrawn-state-department,STATE DEPARTMENT,"The State Department withdrew a nominee who called Biden a ""senile gaffe machine"" and accused others of toeing the line of Israel, saying it was not aware of these past comments.",https://www.foxnews.com/category/politics/foreign-policy
"Israeli officials double down on settlement construction, rebuke US criticism",https://www.foxnews.com/world/israeli-officials-double-down-settlement-construction-rebuke-us-criticism,ISRAEL,"Ultranationalist Israeli ministers deflected criticism on new settlements in the West Bank, and claimed friendship with US, EU, despite official objections to expansion plans.",https://www.foxnews.com/category/politics/foreign-policy
Some information revealed on the three objects shot down over the United States,https://www.foxnews.com/video/6320409078112,VIDEO,Chief National Security correspondent Jennifer Griffin reports on the latest information revealed on the three unidentified objects shot down over the last week on 'Your World.',https://www.foxnews.com/category/politics/foreign-policy
"Qatar plans to send 10,000 cabins, caravans from World Cup to provide shelter for Turkish earthquake survivors",https://www.foxnews.com/world/qatar-plans-send-10000-cabins-caravans-world-cup-provide-shelter-turkish-earthquake-survivors,TURKEY,"Qatar will donate mobile homes which were used for the World Cup to Turkish earthquake survivors. The nation will send 10,000 caravans and cabins for the survivors to use as shelters.",https://www.foxnews.com/category/politics/foreign-policy
Mike Pompeo sounds alarm on Chinese spy flights: 'This is not normal',https://www.foxnews.com/video/6320390854112,VIDEO,Fox News contributor Mike Pompeo joined 'America's Newsroom' to discuss how the U.S. has responded to the Chinese spy flights. ,https://www.foxnews.com/category/politics/foreign-policy
John Ratcliffe: This was an unprecedented national security breach,https://www.foxnews.com/video/6320364520112,VIDEO,Former DNI John Ratcliffe discusses the Chinese spy craft and unidentified objects shot down over the weekend on 'Hannity.',https://www.foxnews.com/category/politics/foreign-policy
Mark Esper: It's absolutely a major breach,https://www.foxnews.com/video/6320361222112,VIDEO,Former Sec. of Defense Mark Esper on the Chinese spy craft that flew over the country and the objects over the last month on 'Hannity.',https://www.foxnews.com/category/politics/foreign-policy
Multiple unidentified flying objects shot down over last week,https://www.foxnews.com/video/6320338406112,VIDEO,Chief National Security correspondent Jennifer Griffin on the Pentagon and Secretary of Defense's reaction to the weekend's events and the progress that has been made in the recovery of the Chinese spy craft on 'Special Report.',https://www.foxnews.com/category/politics/foreign-policy
