title,link,tag,desc,page
This is one of the greatest federal government scandals of all time,https://www.foxnews.com/opinion/this-one-greatest-federal-government-scandals-all-time,OPINION,Many hundreds of thousands of federal employees have been getting a full-time paycheck from Uncle Sam.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
Doctors threatened for COVID-19 views gear up for possible SCOTUS fight over California misinformation law,https://www.foxnews.com/politics/doctors-threatened-covid-19-views-gear-up-possible-scotus-fight-california-misinformation-law,CALIFORNIA,A doctor suing California Gov. Gavin Newsom over a COVID misinformation law tells Fox News Digital he and his team are willing to fight all the way to the U.S. Supreme Court.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
"These odd laws in America address banned tattoos, pink butter, poker playing and more",https://www.foxnews.com/lifestyle/odd-laws-america-address-banned-tattoos-pink-butter-poker-playing-more,ODD NEWS,"Do you know of a weird law in your state? Check out this roundup of 25 weird state laws in the U.S. that have existed in America, either in the past or today.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Parents now question whether COVID mask mandates did more harm than good,https://www.foxnews.com/health/parents-question-covid-mask-mandates-more-harm-than-good,HEALTH,"On the heels of a new review of mask studies, many parents are questioning some of the COVID measures taken over the past three years, particularly mask mandates in schools.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Dr. Marty Makary: Handling of Ohio train derailment has been a ‘disaster’,https://www.foxnews.com/video/6320406477112,VIDEO,Fox News medical contributor Dr. Marty Makary weighs in on the situation in Ohio after a train derailment released toxic chemicals and responds to a report Monday on mask mandates during the COVID pandemic.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
"Diabetes increases risk of severe COVID illness, hospitalization by up to 40%, study says",https://www.foxnews.com/health/diabetes-increases-risk-severe-covid-illness-hospitalization-40-percent-study,HEALTH,"People who have diabetes and elevated blood sugar levels face a significantly higher risk of being hospitalized with severe illness from COVID-19, per a new review.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Rand Paul takes aim at ‘injustice’ of health facilities that deny care to unvaxxed patients,https://www.foxnews.com/politics/rand-paul-takes-aim-injustice-health-facilities-deny-care-unvaxxed-patients,CORONAVIRUS,The legislation from Sen. Rand Paul would bar federal funds from going to health care facilities that have denied patients care based on their COVID-19 vaccination status.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
Fingerprints of unvaccinated NYC teachers reportedly sent to FBI with 'problem codes': 'Invasion of privacy',https://www.foxnews.com/media/fingerprints-unvaccinated-nyc-teachers-reportedly-sent-fbi-problem-codes-invasion-privacy,CORONAVIRUS,Former NYC teachers are outraged after it was revealed the fingerprints of educators who refused to get the COVID vaccine were reportedly sent to the FBI,https://www.foxnews.com/category/health/infectious-disease/coronavirus
Fingerprints of unvaccinated NYC teachers reportedly flagged to FBI,https://www.foxnews.com/video/6320382247112,VIDEO,"Investigative reporter Betsy Combier and former NYC teachers Rachelle Garcia and Michael Kane, who were fired over the COVID vaccine mandate, joined 'Fox & Friends First' to discuss the allegations. ",https://www.foxnews.com/category/health/infectious-disease/coronavirus
"DeSantis's Florida beats Newsom's California, again. Here's the comparison",https://www.foxnews.com/opinion/california-vs-florida-covid-comparison,OPINION,A new Paragon Health Institute study confirms that more severe lockdowns did not significantly improve health outcomes but led to much worse economic and education outcomes.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
Brianne Dressen: The COVID vaccines are held to a totally different standard,https://www.foxnews.com/video/6320367140112,VIDEO,Brianne Dressen reveals her permanent disability after participating in a 2020 AstraZeneca clinical trial.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
"Face masks made ‘little to no difference’ in preventing spread of COVID, scientific review finds",https://www.foxnews.com/health/face-masks-difference-spread-covid-scientific-review,HEALTH,"A new scientific review suggests that mask mandates, per the CDC's recommendations, may have done little to nothing to curb the transmission of COVID.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
"Republicans call Fauci, top Biden officials to testify as COVID origins investigation heats up",https://www.foxnews.com/politics/republicans-call-fauci-top-biden-officials-testify-covid-origins-investigation-heats-up,CORONAVIRUS,Fox News Digital first obtained letters from the House Select Subcommittee on the Coronavirus Pandemic to Biden admin officials demanding documents and testimony on COVID origins.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
"NYC mayor says COVID mandates may need to return, blasts people who say 'I want to do whatever I want'",https://www.foxnews.com/politics/nyc-mayor-covid-mandates-return-blasts-people-i-want-do-whatever-i-want,NEW YORK CITY,"New York City Mayor Eric Adams defended his decision to rescind the COVID-19 vaccine mandate, although those who lost their jobs over it may not return.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Fraudster gold mine: COVID unemployment relief programs defrauded by over $60 billion: GAO,https://www.foxnews.com/politics/covid-unemployment-relief-programs-defrauded-over-60-billion-gao,CORONAVIRUS,"Federal unemployment insurance programs meant to support workers during the COVID pandemic became a gold mine for fraudsters, according to a new report.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Dr. Jay Bhattacharya says Twitter ‘denied’ Americans facts,https://www.foxnews.com/video/6320191712112,VIDEO,Stanford medical school Dr. Jay Bhattacharya says Twitter’s censorship was a ‘great breach’ and health agencies require reform to prevent further censorship pressure.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
Dr. Houman Hemmati: Government is doubling-down on failed policies,https://www.foxnews.com/video/6320119487112,VIDEO,Board certified MD Dr. Houman Hemmati joins 'Fox News @ Night' to weigh in on an analysis that found surgical masks make 'little or no difference' on COVID-19 infection rates.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
Jamie Metzl: We need to dig further into the origins of COVID,https://www.foxnews.com/video/6320087093112,VIDEO,WHO Advisory Committee member Jamie Metzl on GOP demanding answers on COVID,https://www.foxnews.com/category/health/infectious-disease/coronavirus
"Women more likely to suffer from ‘long COVID,’ but healthy habits can lower the risk",https://www.foxnews.com/health/women-long-covid-healthy-habits-lower-risk,HEALTH,"Women who embrace six healthy lifestyle factors can cut their long COVID risk in half, per a new study led by Harvard T.H. Chan School of Public Health. Here's what to know and why.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
"House GOP rips former Twitter exec for censoring vaccine data from doctors, CDC: 'Not just about the laptop'",https://www.foxnews.com/politics/house-gop-rips-former-twitter-exec-censoring-vaccine-data-doctors-cdc-not-just-about-laptop,TWITTER,House Oversight Committee GOP member Rep. Nancy Mace railed against former Twitter official Vijaya Gadde for censoring COVID-19 vaccine data from Stanford and Harvard educated doctors.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
"New Fox Nation special spotlights Janice Dean's fight for accountability, truth",https://www.foxnews.com/video/6320027559112,VIDEO,"Janice Dean shares details about the Fox Nation special which is based on her book, 'I Am the Storm.' Her book highlights David-and-Goliath-style stories following her efforts to hold former Gov. Cuomo accountable for COVID deaths.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
Chinese scientist says world should 'calm down' over risk of new COVID variants,https://www.foxnews.com/world/chinese-scientist-says-world-calm-down-risk-new-covid-variants,CHINA,"George Gao, a leading Chinese scientist, advised that the international community ""calm down"" over new COVID-19 variants being detected in the pandemic's nation of origin.",https://www.foxnews.com/category/health/infectious-disease/coronavirus
"Janice Dean still fighting for accountability, justice from 'dynasty politician' Andrew Cuomo over COVID case",https://www.foxnews.com/media/janice-dean-still-fighting-accountability-justice-dynasty-politician-andrew-cuomo-covid-controversy,FOX NATION,FOX Weather chief meteorologist Janice Dean shares stories of Americans who defied the odds for justice in Fox Nation's 'I Am the Storm.',https://www.foxnews.com/category/health/infectious-disease/coronavirus
"Justice Department says end of COVID-19 emergency will terminate Title 42, 'moot' Supreme Court case",https://www.foxnews.com/politics/justice-department-covid-emergency-terminate-title-42-moot-supreme-court-case,POLITICS,Justice Department attorneys said in a Tuesday brief that the end of the COVID-19 public health emergency in the U.S. would terminate Title 42 immigration orders.,https://www.foxnews.com/category/health/infectious-disease/coronavirus
